Sequence id,Meter,Date in meter,Connection Status
977118003,0010035F,12-02-2016 15:45,Disconnected
977120265,0010035F,12-02-2016 15:46,Connected
977141035,0010035F,12-02-2016 15:51,Disconnected
977143071,0010035F,12-02-2016 15:51,Connected
977165727,0010035F,12-02-2016 15:56,Disconnected
977167843,0010035F,12-02-2016 15:57,Connected
977193647,0010035F,12-02-2016 16:02,Disconnected
984794199,0010035F,14-02-2016 14:51,Connected
984815451,0010035F,14-02-2016 14:56,Disconnected
984817467,0010035F,14-02-2016 14:56,Connected
984843231,0010035F,14-02-2016 15:01,Disconnected
984845471,0010035F,14-02-2016 15:02,Connected
984872271,0010035F,14-02-2016 15:07,Disconnected
984874427,0010035F,14-02-2016 15:07,Connected
984900775,0010035F,14-02-2016 15:12,Disconnected
984903163,0010035F,14-02-2016 15:13,Connected
984929399,0010035F,14-02-2016 15:18,Disconnected
984931523,0010035F,14-02-2016 15:18,Connected
984957583,0010035F,14-02-2016 15:23,Disconnected
984960035,0010035F,14-02-2016 15:24,Connected
984986515,0010035F,14-02-2016 15:29,Disconnected
984988663,0010035F,14-02-2016 15:29,Connected
985015383,0010035F,14-02-2016 15:34,Disconnected
985017535,0010035F,14-02-2016 15:35,Connected
985044011,0010035F,14-02-2016 15:40,Disconnected
985046035,0010035F,14-02-2016 15:40,Connected
985067419,0010035F,14-02-2016 15:45,Disconnected
985093231,0010035F,14-02-2016 15:52,Connected
985115019,0010035F,14-02-2016 15:57,Disconnected
985117087,0010035F,14-02-2016 15:57,Connected
985143159,0010035F,14-02-2016 16:02,Disconnected
985145703,0010035F,14-02-2016 16:03,Connected
985171051,0010035F,14-02-2016 16:08,Disconnected
985173171,0010035F,14-02-2016 16:08,Connected
985199043,0010035F,14-02-2016 16:13,Disconnected
985201291,0010035F,14-02-2016 16:14,Connected
985226143,0010035F,14-02-2016 16:19,Disconnected
985228251,0010035F,14-02-2016 16:19,Connected
985253723,0010035F,14-02-2016 16:24,Disconnected
985255883,0010035F,14-02-2016 16:24,Connected
985279939,0010035F,14-02-2016 16:30,Disconnected
985281971,0010035F,14-02-2016 16:30,Connected
985324579,0010035F,14-02-2016 16:39,Disconnected
985351343,0010035F,14-02-2016 16:46,Connected
985367971,0010035F,14-02-2016 16:51,Disconnected
985369451,0010035F,14-02-2016 16:52,Connected
985386599,0010035F,14-02-2016 16:57,Disconnected
985388351,0010035F,14-02-2016 16:57,Connected
985408319,0010035F,14-02-2016 17:03,Disconnected
985410167,0010035F,14-02-2016 17:03,Connected
985429239,0010035F,14-02-2016 17:08,Disconnected
985430919,0010035F,14-02-2016 17:09,Connected
985449595,0010035F,14-02-2016 17:14,Disconnected
988532187,0010035F,15-02-2016 14:45,Connected
988552815,0010035F,15-02-2016 14:50,Disconnected
988554395,0010035F,15-02-2016 14:50,Connected
988575347,0010035F,15-02-2016 14:55,Disconnected
988577311,0010035F,15-02-2016 14:56,Connected
988603171,0010035F,15-02-2016 15:01,Disconnected
988605495,0010035F,15-02-2016 15:01,Connected
988633055,0010035F,15-02-2016 15:06,Disconnected
988635095,0010035F,15-02-2016 15:07,Connected
988660879,0010035F,15-02-2016 15:12,Disconnected
988663035,0010035F,15-02-2016 15:12,Connected
988690515,0010035F,15-02-2016 15:17,Disconnected
988692483,0010035F,15-02-2016 15:18,Connected
988719211,0010035F,15-02-2016 15:23,Disconnected
988721447,0010035F,15-02-2016 15:23,Connected
988748163,0010035F,15-02-2016 15:28,Disconnected
988750455,0010035F,15-02-2016 15:29,Connected
988777343,0010035F,15-02-2016 15:34,Disconnected
988779687,0010035F,15-02-2016 15:34,Connected
988806431,0010035F,15-02-2016 15:39,Disconnected
988808679,0010035F,15-02-2016 15:40,Connected
988830351,0010035F,15-02-2016 15:45,Disconnected
988832695,0010035F,15-02-2016 15:46,Connected
988852303,0010035F,15-02-2016 15:51,Disconnected
988854395,0010035F,15-02-2016 15:51,Connected
988876019,0010035F,15-02-2016 15:56,Disconnected
988878235,0010035F,15-02-2016 15:57,Connected
988904199,0010035F,15-02-2016 16:02,Disconnected
988906759,0010035F,15-02-2016 16:02,Connected
988933039,0010035F,15-02-2016 16:07,Disconnected
988935595,0010035F,15-02-2016 16:08,Connected
988961651,0010035F,15-02-2016 16:13,Disconnected
988964083,0010035F,15-02-2016 16:13,Connected
988989511,0010035F,15-02-2016 16:18,Disconnected
988991671,0010035F,15-02-2016 16:19,Connected
989017003,0010035F,15-02-2016 16:24,Disconnected
992252303,0010035F,16-02-2016 14:26,Connected
992277515,0010035F,16-02-2016 14:31,Disconnected
992310567,0010035F,16-02-2016 14:37,Connected
992345819,0010035F,16-02-2016 14:45,Disconnected
992347835,0010035F,16-02-2016 14:46,Connected
992367495,0010035F,16-02-2016 14:51,Disconnected
992369959,0010035F,16-02-2016 14:51,Connected
992391619,0010035F,16-02-2016 14:56,Disconnected
992393911,0010035F,16-02-2016 14:57,Connected
992420095,0010035F,16-02-2016 15:02,Disconnected
992422499,0010035F,16-02-2016 15:02,Connected
992449087,0010035F,16-02-2016 15:07,Disconnected
992451343,0010035F,16-02-2016 15:08,Connected
992477559,0010035F,16-02-2016 15:13,Disconnected
992479907,0010035F,16-02-2016 15:13,Connected
992506031,0010035F,16-02-2016 15:18,Disconnected
992508271,0010035F,16-02-2016 15:19,Connected
992534779,0010035F,16-02-2016 15:24,Disconnected
992537151,0010035F,16-02-2016 15:24,Connected
992563491,0010035F,16-02-2016 15:29,Disconnected
992565663,0010035F,16-02-2016 15:30,Connected
992592667,0010035F,16-02-2016 15:35,Disconnected
992595107,0010035F,16-02-2016 15:35,Connected
992640355,0010035F,16-02-2016 15:45,Disconnected
992642491,0010035F,16-02-2016 15:46,Connected
992662627,0010035F,16-02-2016 15:51,Disconnected
992664739,0010035F,16-02-2016 15:51,Connected
992688031,0010035F,16-02-2016 15:56,Disconnected
992690263,0010035F,16-02-2016 15:57,Connected
992716451,0010035F,16-02-2016 16:02,Disconnected
992718779,0010035F,16-02-2016 16:02,Connected
992744949,0010035F,16-02-2016 16:07,Disconnected
992747411,0010035F,16-02-2016 16:08,Connected
992773175,0010035F,16-02-2016 16:13,Disconnected
992775607,0010035F,16-02-2016 16:13,Connected
992800775,0010035F,16-02-2016 16:18,Disconnected
992802871,0010035F,16-02-2016 16:19,Connected
992828039,0010035F,16-02-2016 16:24,Disconnected
992830231,0010035F,16-02-2016 16:24,Connected
992854843,0010035F,16-02-2016 16:29,Disconnected
992856863,0010035F,16-02-2016 16:30,Connected
992881399,0010035F,16-02-2016 16:35,Disconnected
992883551,0010035F,16-02-2016 16:35,Connected
992923555,0010035F,16-02-2016 16:45,Disconnected
992925335,0010035F,16-02-2016 16:46,Connected
992941971,0010035F,16-02-2016 16:51,Disconnected
992943743,0010035F,16-02-2016 16:51,Connected
992964031,0010035F,16-02-2016 16:57,Disconnected
1004182063,0010035F,19-02-2016 16:13,Connected
1004206607,0010035F,19-02-2016 16:18,Disconnected
1004208523,0010035F,19-02-2016 16:19,Connected
1004232875,0010035F,19-02-2016 16:24,Disconnected
1004234955,0010035F,19-02-2016 16:24,Connected
1004258475,0010035F,19-02-2016 16:29,Disconnected
1004260327,0010035F,19-02-2016 16:30,Connected
1004284311,0010035F,19-02-2016 16:35,Disconnected
1004286259,0010035F,19-02-2016 16:35,Connected
1004325475,0010035F,19-02-2016 16:45,Disconnected
1004327155,0010035F,19-02-2016 16:46,Connected
1004343915,0010035F,19-02-2016 16:51,Disconnected
1004345551,0010035F,19-02-2016 16:51,Connected
1004363423,0010035F,19-02-2016 16:56,Disconnected
1004365267,0010035F,19-02-2016 16:57,Connected
1004385487,0010035F,19-02-2016 17:02,Disconnected
1004387731,0010035F,19-02-2016 17:02,Connected
1004407475,0010035F,19-02-2016 17:07,Disconnected
1004409151,0010035F,19-02-2016 17:08,Connected
1004428035,0010035F,19-02-2016 17:13,Disconnected
1004430055,0010035F,19-02-2016 17:13,Connected
1004448379,0010035F,19-02-2016 17:18,Disconnected
1004449915,0010035F,19-02-2016 17:19,Connected
1004467747,0010035F,19-02-2016 17:24,Disconnected
1004469307,0010035F,19-02-2016 17:24,Connected
1004486107,0010035F,19-02-2016 17:29,Disconnected
1004487531,0010035F,19-02-2016 17:30,Connected
1004504011,0010035F,19-02-2016 17:35,Disconnected
1004505359,0010035F,19-02-2016 17:35,Connected
1004520139,0010035F,19-02-2016 17:40,Disconnected
1022619835,0010035F,24-02-2016 11:17,Connected
1022634139,0010035F,24-02-2016 11:22,Disconnected
1022635399,0010035F,24-02-2016 11:23,Connected
1022650223,0010035F,24-02-2016 11:28,Disconnected
1029550411,0010035F,26-02-2016 05:41,Connected
1029562419,0010035F,26-02-2016 05:46,Disconnected
1029576899,0010035F,26-02-2016 05:52,Connected
1029589295,0010035F,26-02-2016 05:57,Disconnected
1029590619,0010035F,26-02-2016 05:58,Connected
1029605187,0010035F,26-02-2016 06:03,Disconnected
1029606459,0010035F,26-02-2016 06:03,Connected
1029620531,0010035F,26-02-2016 06:08,Disconnected
1029621815,0010035F,26-02-2016 06:09,Connected
1029636515,0010035F,26-02-2016 06:14,Disconnected
1029637795,0010035F,26-02-2016 06:14,Connected
1029651803,0010035F,26-02-2016 06:19,Disconnected
1029653079,0010035F,26-02-2016 06:20,Connected
1029667815,0010035F,26-02-2016 06:25,Disconnected
1029669143,0010035F,26-02-2016 06:25,Connected
1029683631,0010035F,26-02-2016 06:30,Disconnected
1029684839,0010035F,26-02-2016 06:31,Connected
1029700135,0010035F,26-02-2016 06:36,Disconnected
1029701411,0010035F,26-02-2016 06:36,Connected
1029715823,0010035F,26-02-2016 06:41,Disconnected
1029726391,0010035F,26-02-2016 06:45,Connected
1029738435,0010035F,26-02-2016 06:51,Disconnected
1029739543,0010035F,26-02-2016 06:51,Connected
1029753079,0010035F,26-02-2016 06:56,Disconnected
1029754387,0010035F,26-02-2016 06:57,Connected
1029769675,0010035F,26-02-2016 07:02,Disconnected
1029771095,0010035F,26-02-2016 07:02,Connected
1029786959,0010035F,26-02-2016 07:07,Disconnected
1037245579,0010035F,28-02-2016 04:17,Connected
1037261223,0010035F,28-02-2016 04:23,Disconnected
1037262543,0010035F,28-02-2016 04:23,Connected
1037278911,0010035F,28-02-2016 04:28,Disconnected
1037280163,0010035F,28-02-2016 04:29,Connected
1037296423,0010035F,28-02-2016 04:34,Disconnected
1037297859,0010035F,28-02-2016 04:34,Connected
1037314171,0010035F,28-02-2016 04:39,Disconnected
1037315359,0010035F,28-02-2016 04:40,Connected
1037330355,0010035F,28-02-2016 04:45,Disconnected
1037331695,0010035F,28-02-2016 04:46,Connected
1037344303,0010035F,28-02-2016 04:51,Disconnected
1037345507,0010035F,28-02-2016 04:51,Connected
1037359239,0010035F,28-02-2016 04:56,Disconnected
1037360703,0010035F,28-02-2016 04:57,Connected
1037376947,0010035F,28-02-2016 05:02,Disconnected
1037378475,0010035F,28-02-2016 05:02,Connected
1037394695,0010035F,28-02-2016 05:07,Disconnected
1047119267,0010035F,01-03-2016 14:38,Connected
1047149391,0010035F,01-03-2016 14:45,Disconnected
1047151635,0010035F,01-03-2016 14:46,Connected
1047171843,0010035F,01-03-2016 14:51,Disconnected
1047174027,0010035F,01-03-2016 14:51,Connected
1047195831,0010035F,01-03-2016 14:56,Disconnected
1047197883,0010035F,01-03-2016 14:57,Connected
1047223635,0010035F,01-03-2016 15:02,Disconnected
1047226239,0010035F,01-03-2016 15:02,Connected
1047253083,0010035F,01-03-2016 15:07,Disconnected
1047255327,0010035F,01-03-2016 15:08,Connected
1047281279,0010035F,01-03-2016 15:13,Disconnected
1047283579,0010035F,01-03-2016 15:13,Connected
1047310287,0010035F,01-03-2016 15:18,Disconnected
1047312591,0010035F,01-03-2016 15:19,Connected
1047338787,0010035F,01-03-2016 15:24,Disconnected
1047341063,0010035F,01-03-2016 15:24,Connected
1047367159,0010035F,01-03-2016 15:29,Disconnected
1047369359,0010035F,01-03-2016 15:30,Connected
1047395779,0010035F,01-03-2016 15:35,Disconnected
1047398199,0010035F,01-03-2016 15:35,Connected
1047423903,0010035F,01-03-2016 15:40,Disconnected
1047426179,0010035F,01-03-2016 15:41,Connected
1047447059,0010035F,01-03-2016 15:46,Disconnected
1047449071,0010035F,01-03-2016 15:46,Connected
1047469719,0010035F,01-03-2016 15:51,Disconnected
1047471771,0010035F,01-03-2016 15:52,Connected
1047494087,0010035F,01-03-2016 15:57,Disconnected
1047496671,0010035F,01-03-2016 15:57,Connected
1047522319,0010035F,01-03-2016 16:02,Disconnected
1047525031,0010035F,01-03-2016 16:03,Connected
1047551131,0010035F,01-03-2016 16:08,Disconnected
1047553587,0010035F,01-03-2016 16:08,Connected
1047579787,0010035F,01-03-2016 16:13,Disconnected
1051279459,0010035F,02-03-2016 15:34,Connected
1051303011,0010035F,02-03-2016 15:38,Connected
1051302999,0010035F,02-03-2016 15:38,Disconnected
1051325327,0010035F,02-03-2016 15:44,Disconnected
1051351207,0010035F,02-03-2016 15:50,Connected
1051373019,0010035F,02-03-2016 15:55,Disconnected
1051374971,0010035F,02-03-2016 15:55,Connected
1051400707,0010035F,02-03-2016 16:00,Disconnected
1053196219,0010035F,03-03-2016 06:29,Connected
1053212007,0010035F,03-03-2016 06:34,Disconnected
1053213407,0010035F,03-03-2016 06:34,Connected
1053229267,0010035F,03-03-2016 06:39,Disconnected
1053230495,0010035F,03-03-2016 06:40,Connected
1053244987,0010035F,03-03-2016 06:45,Disconnected
1053246207,0010035F,03-03-2016 06:46,Connected
1053258639,0010035F,03-03-2016 06:51,Disconnected
1053259935,0010035F,03-03-2016 06:51,Connected
1053273687,0010035F,03-03-2016 06:56,Disconnected
1053275023,0010035F,03-03-2016 06:57,Connected
1053291295,0010035F,03-03-2016 07:02,Disconnected
1053292791,0010035F,03-03-2016 07:02,Connected
1053309103,0010035F,03-03-2016 07:07,Disconnected
1054891151,0010035F,03-03-2016 14:35,Connected
1054916719,0010035F,03-03-2016 14:40,Disconnected
1054918663,0010035F,03-03-2016 14:40,Connected
1054939435,0010035F,03-03-2016 14:45,Disconnected
1054941487,0010035F,03-03-2016 14:46,Connected
1054961495,0010035F,03-03-2016 14:51,Disconnected
1054963467,0010035F,03-03-2016 14:51,Connected
1054984879,0010035F,03-03-2016 14:56,Disconnected
1054987179,0010035F,03-03-2016 14:57,Connected
1055013091,0010035F,03-03-2016 15:02,Disconnected
1055015671,0010035F,03-03-2016 15:02,Connected
1055042291,0010035F,03-03-2016 15:07,Disconnected
1055044615,0010035F,03-03-2016 15:08,Connected
1055070775,0010035F,03-03-2016 15:13,Disconnected
1055073391,0010035F,03-03-2016 15:13,Connected
1055099631,0010035F,03-03-2016 15:18,Disconnected
1055102019,0010035F,03-03-2016 15:19,Connected
1055128203,0010035F,03-03-2016 15:24,Disconnected
1055130771,0010035F,03-03-2016 15:24,Connected
1055156519,0010035F,03-03-2016 15:29,Disconnected
1055158951,0010035F,03-03-2016 15:30,Connected
1055185195,0010035F,03-03-2016 15:35,Disconnected
1055187847,0010035F,03-03-2016 15:35,Connected
1055234123,0010035F,03-03-2016 15:45,Disconnected
1055236339,0010035F,03-03-2016 15:46,Connected
1055256803,0010035F,03-03-2016 15:51,Disconnected
1055285131,0010035F,03-03-2016 15:57,Connected
1055310655,0010035F,03-03-2016 16:02,Disconnected
1055313207,0010035F,03-03-2016 16:03,Connected
1055339363,0010035F,03-03-2016 16:08,Disconnected
1055341755,0010035F,03-03-2016 16:08,Connected
1055367935,0010035F,03-03-2016 16:13,Disconnected
1055370311,0010035F,03-03-2016 16:14,Connected
1055395819,0010035F,03-03-2016 16:19,Disconnected
1055398059,0010035F,03-03-2016 16:19,Connected
1055423179,0010035F,03-03-2016 16:24,Disconnected
1055425631,0010035F,03-03-2016 16:25,Connected
1055449739,0010035F,03-03-2016 16:30,Disconnected
1055452055,0010035F,03-03-2016 16:30,Connected
1055476859,0010035F,03-03-2016 16:35,Disconnected
1055479119,0010035F,03-03-2016 16:36,Connected
1055518167,0010035F,03-03-2016 16:45,Disconnected
1055520015,0010035F,03-03-2016 16:46,Connected
1055537483,0010035F,03-03-2016 16:51,Disconnected
1062726675,0010035F,05-03-2016 14:45,Connected
1062746987,0010035F,05-03-2016 14:50,Disconnected
1062748651,0010035F,05-03-2016 14:50,Connected
1062769215,0010035F,05-03-2016 14:55,Disconnected
1062771127,0010035F,05-03-2016 14:56,Connected
1062796291,0010035F,05-03-2016 15:01,Disconnected
1062798555,0010035F,05-03-2016 15:01,Connected
1062825231,0010035F,05-03-2016 15:06,Disconnected
1062827407,0010035F,05-03-2016 15:07,Connected
1062853175,0010035F,05-03-2016 15:12,Disconnected
1068452831,0010035F,07-03-2016 03:57,Connected
1068467795,0010035F,07-03-2016 04:02,Disconnected
1068469187,0010035F,07-03-2016 04:02,Connected
1068484331,0010035F,07-03-2016 04:07,Disconnected
1068485603,0010035F,07-03-2016 04:08,Connected
1068501359,0010035F,07-03-2016 04:13,Disconnected
1068502671,0010035F,07-03-2016 04:13,Connected
1068517915,0010035F,07-03-2016 04:18,Disconnected
1068519231,0010035F,07-03-2016 04:19,Connected
1068534899,0010035F,07-03-2016 04:24,Disconnected
987568907,00100972,15-02-2016 10:18,Connected
987585591,00100972,15-02-2016 10:23,Disconnected
987586991,00100972,15-02-2016 10:24,Connected
987603451,00100972,15-02-2016 10:29,Disconnected
987604799,00100972,15-02-2016 10:29,Connected
987621747,00100972,15-02-2016 10:34,Disconnected
987623067,00100972,15-02-2016 10:35,Connected
987639547,00100972,15-02-2016 10:40,Disconnected
987640771,00100972,15-02-2016 10:40,Connected
987653783,00100972,15-02-2016 10:45,Disconnected
987655087,00100972,15-02-2016 10:46,Connected
987667719,00100972,15-02-2016 10:51,Disconnected
1002176011,00100972,19-02-2016 07:10,Connected
1002219731,00100972,19-02-2016 07:25,Disconnected
1002221043,00100972,19-02-2016 07:25,Connected
1002236631,00100972,19-02-2016 07:30,Disconnected
1002237987,00100972,19-02-2016 07:31,Connected
1002254451,00100972,19-02-2016 07:36,Disconnected
1002255803,00100972,19-02-2016 07:36,Connected
1002270727,00100972,19-02-2016 07:41,Disconnected
1002271951,00100972,19-02-2016 07:42,Connected
1002285159,00100972,19-02-2016 07:47,Disconnected
1002286323,00100972,19-02-2016 07:47,Connected
1002309823,00100972,19-02-2016 07:56,Disconnected
1002320791,00100972,19-02-2016 08:00,Connected
1002337951,00100972,19-02-2016 08:05,Disconnected
1003809255,00100972,19-02-2016 14:58,Connected
1003835843,00100972,19-02-2016 15:03,Disconnected
1003838303,00100972,19-02-2016 15:03,Connected
1003863951,00100972,19-02-2016 15:09,Disconnected
1003866399,00100972,19-02-2016 15:09,Connected
1003892835,00100972,19-02-2016 15:14,Disconnected
1003895251,00100972,19-02-2016 15:14,Connected
1003921311,00100972,19-02-2016 15:20,Disconnected
1003923603,00100972,19-02-2016 15:20,Connected
1003950289,00100972,19-02-2016 15:25,Disconnected
1003955083,00100972,19-02-2016 15:26,Connected
1003981183,00100972,19-02-2016 15:31,Disconnected
1003983231,00100972,19-02-2016 15:31,Connected
1004010547,00100972,19-02-2016 15:36,Disconnected
1004017567,00100972,19-02-2016 15:38,Connected
1004040387,00100972,19-02-2016 15:43,Disconnected
1004042303,00100972,19-02-2016 15:43,Connected
1004063331,00100972,19-02-2016 15:48,Disconnected
1004066755,00100972,19-02-2016 15:49,Connected
1004095919,00100972,19-02-2016 15:56,Disconnected
1004098099,00100972,19-02-2016 15:57,Connected
1004123491,00100972,19-02-2016 16:02,Disconnected
1004125731,00100972,19-02-2016 16:02,Connected
1004151515,00100972,19-02-2016 16:07,Disconnected
1004153555,00100972,19-02-2016 16:08,Connected
1004178363,00100972,19-02-2016 16:13,Disconnected
1004180523,00100972,19-02-2016 16:13,Connected
1004204959,00100972,19-02-2016 16:18,Disconnected
1004206807,00100972,19-02-2016 16:19,Connected
1004231011,00100972,19-02-2016 16:24,Disconnected
1004232999,00100972,19-02-2016 16:24,Connected
1004256899,00100972,19-02-2016 16:29,Disconnected
1004258847,00100972,19-02-2016 16:30,Connected
1004283135,00100972,19-02-2016 16:35,Disconnected
1004285199,00100972,19-02-2016 16:35,Connected
1004307519,00100972,19-02-2016 16:40,Disconnected
1004309139,00100972,19-02-2016 16:41,Connected
1004326939,00100972,19-02-2016 16:46,Disconnected
1004328679,00100972,19-02-2016 16:46,Connected
1004345163,00100972,19-02-2016 16:51,Disconnected
1004817259,00100972,19-02-2016 20:54,Connected
1004823107,00100972,19-02-2016 20:59,Disconnected
1004823667,00100972,19-02-2016 20:59,Connected
1004829143,00100972,19-02-2016 21:04,Disconnected
1004829659,00100972,19-02-2016 21:05,Connected
1004835475,00100972,19-02-2016 21:10,Disconnected
1004836031,00100972,19-02-2016 21:10,Connected
1004841275,00100972,19-02-2016 21:15,Disconnected
1004841795,00100972,19-02-2016 21:16,Connected
1004847583,00100972,19-02-2016 21:21,Disconnected
1004848111,00100972,19-02-2016 21:21,Connected
1004853511,00100972,19-02-2016 21:26,Disconnected
1004854051,00100972,19-02-2016 21:27,Connected
1004859723,00100972,19-02-2016 21:32,Disconnected
1004860191,00100972,19-02-2016 21:32,Connected
1004864703,00100972,19-02-2016 21:37,Disconnected
1004865183,00100972,19-02-2016 21:38,Connected
1004873147,00100972,19-02-2016 21:46,Disconnected
1004873699,00100972,19-02-2016 21:47,Connected
1004879119,00100972,19-02-2016 21:52,Disconnected
1004879703,00100972,19-02-2016 21:52,Connected
1004885331,00100972,19-02-2016 21:57,Disconnected
1004885859,00100972,19-02-2016 21:58,Connected
1004891459,00100972,19-02-2016 22:03,Disconnected
1004892035,00100972,19-02-2016 22:03,Connected
1004897443,00100972,19-02-2016 22:08,Disconnected
1004897923,00100972,19-02-2016 22:09,Connected
1004903435,00100972,19-02-2016 22:14,Disconnected
1004904031,00100972,19-02-2016 22:14,Connected
1004909419,00100972,19-02-2016 22:19,Disconnected
1004909943,00100972,19-02-2016 22:20,Connected
1004915599,00100972,19-02-2016 22:25,Disconnected
1004916155,00100972,19-02-2016 22:25,Connected
1004926099,00100972,19-02-2016 22:30,Disconnected
1007654879,00100972,20-02-2016 14:51,Connected
1007680071,00100972,20-02-2016 14:56,Disconnected
1007682191,00100972,20-02-2016 14:57,Connected
1007707695,00100972,20-02-2016 15:02,Disconnected
1007710243,00100972,20-02-2016 15:02,Connected
1007737323,00100972,20-02-2016 15:07,Disconnected
1007739447,00100972,20-02-2016 15:08,Connected
1007765487,00100972,20-02-2016 15:13,Disconnected
1007768075,00100972,20-02-2016 15:13,Connected
1007794599,00100972,20-02-2016 15:18,Disconnected
1007798739,00100972,20-02-2016 15:19,Connected
1007825379,00100972,20-02-2016 15:24,Disconnected
1007827611,00100972,20-02-2016 15:25,Connected
1007853403,00100972,20-02-2016 15:30,Disconnected
1007855719,00100972,20-02-2016 15:30,Connected
1007882083,00100972,20-02-2016 15:35,Disconnected
1007884455,00100972,20-02-2016 15:36,Connected
1007910079,00100972,20-02-2016 15:41,Disconnected
1007913487,00100972,20-02-2016 15:42,Connected
1007934535,00100972,20-02-2016 15:47,Disconnected
1007949795,00100972,20-02-2016 15:51,Connected
1007973779,00100972,20-02-2016 15:56,Disconnected
1007978119,00100972,20-02-2016 15:57,Connected
1008003983,00100972,20-02-2016 16:02,Disconnected
1008006423,00100972,20-02-2016 16:03,Connected
1008032187,00100972,20-02-2016 16:08,Disconnected
1008034319,00100972,20-02-2016 16:08,Connected
1008060203,00100972,20-02-2016 16:13,Disconnected
1008062303,00100972,20-02-2016 16:14,Connected
1008086747,00100972,20-02-2016 16:19,Disconnected
1008088739,00100972,20-02-2016 16:19,Connected
1008113795,00100972,20-02-2016 16:24,Disconnected
1008115987,00100972,20-02-2016 16:25,Connected
1008139851,00100972,20-02-2016 16:30,Disconnected
1008141851,00100972,20-02-2016 16:30,Connected
1008165715,00100972,20-02-2016 16:35,Disconnected
