Sequence id,Meter,Date in meter,Connection Status
981040695,0010031D,13-02-2016 15:49,Connected
981085451,0010031D,13-02-2016 15:59,Disconnected
981087991,0010031D,13-02-2016 16:00,Connected
981114775,0010031D,13-02-2016 16:05,Disconnected
983323383,0010031D,14-02-2016 08:24,Connected
983346847,0010031D,14-02-2016 08:29,Disconnected
983348591,0010031D,14-02-2016 08:29,Connected
983369131,0010031D,14-02-2016 08:34,Disconnected
983370867,0010031D,14-02-2016 08:35,Connected
983391439,0010031D,14-02-2016 08:40,Disconnected
983393059,0010031D,14-02-2016 08:40,Connected
983409227,0010031D,14-02-2016 08:45,Disconnected
983410755,0010031D,14-02-2016 08:46,Connected
983426779,0010031D,14-02-2016 08:51,Disconnected
983428411,0010031D,14-02-2016 08:51,Connected
983456139,0010031D,14-02-2016 08:59,Disconnected
983458207,0010031D,14-02-2016 09:00,Connected
983478803,0010031D,14-02-2016 09:05,Disconnected
983480895,0010031D,14-02-2016 09:05,Connected
983500671,0010031D,14-02-2016 09:10,Disconnected
983502699,0010031D,14-02-2016 09:11,Connected
983523327,0010031D,14-02-2016 09:16,Disconnected
983525451,0010031D,14-02-2016 09:16,Connected
983544771,0010031D,14-02-2016 09:21,Disconnected
983546839,0010031D,14-02-2016 09:22,Connected
983567339,0010031D,14-02-2016 09:27,Disconnected
983569471,0010031D,14-02-2016 09:27,Connected
983589327,0010031D,14-02-2016 09:32,Disconnected
983591419,0010031D,14-02-2016 09:33,Connected
983611567,0010031D,14-02-2016 09:38,Disconnected
983613591,0010031D,14-02-2016 09:38,Connected
983630411,0010031D,14-02-2016 09:43,Disconnected
983631935,0010031D,14-02-2016 09:44,Connected
983647291,0010031D,14-02-2016 09:49,Disconnected
983648723,0010031D,14-02-2016 09:49,Connected
983682711,0010031D,14-02-2016 09:59,Disconnected
983684739,0010031D,14-02-2016 10:00,Connected
983705239,0010031D,14-02-2016 10:05,Disconnected
983707379,0010031D,14-02-2016 10:05,Connected
983725967,0010031D,14-02-2016 10:10,Disconnected
983727947,0010031D,14-02-2016 10:11,Connected
983747851,0010031D,14-02-2016 10:16,Disconnected
983749851,0010031D,14-02-2016 10:16,Connected
983767979,0010031D,14-02-2016 10:21,Disconnected
983770171,0010031D,14-02-2016 10:22,Connected
983789427,0010031D,14-02-2016 10:27,Disconnected
983791531,0010031D,14-02-2016 10:27,Connected
983809495,0010031D,14-02-2016 10:32,Disconnected
983811723,0010031D,14-02-2016 10:33,Connected
983830843,0010031D,14-02-2016 10:38,Disconnected
983832863,0010031D,14-02-2016 10:38,Connected
983848571,0010031D,14-02-2016 10:43,Disconnected
983850043,0010031D,14-02-2016 10:44,Connected
983864907,0010031D,14-02-2016 10:49,Disconnected
