Sequence id,Meter,Date in meter,Connection Status
992860699,00100007,16-02-2016 16:31,Connected
992885135,00100007,16-02-2016 16:36,Disconnected
992887203,00100007,16-02-2016 16:36,Connected
992926243,00100007,16-02-2016 16:46,Disconnected
1011690419,00100007,21-02-2016 15:10,Connected
1011717583,00100007,21-02-2016 15:16,Disconnected
1011719983,00100007,21-02-2016 15:16,Connected
1011745471,00100007,21-02-2016 15:21,Disconnected
1011748027,00100007,21-02-2016 15:22,Connected
1011774907,00100007,21-02-2016 15:27,Disconnected
1018704119,00100007,23-02-2016 13:12,Connected
1018725231,00100007,23-02-2016 13:17,Disconnected
1018726739,00100007,23-02-2016 13:18,Connected
1018747671,00100007,23-02-2016 13:23,Disconnected
1018749447,00100007,23-02-2016 13:23,Connected
1018771239,00100007,23-02-2016 13:28,Disconnected
1018772867,00100007,23-02-2016 13:29,Connected
1018795759,00100007,23-02-2016 13:34,Disconnected
1018797591,00100007,23-02-2016 13:34,Connected
1018820387,00100007,23-02-2016 13:39,Disconnected
1018822047,00100007,23-02-2016 13:40,Connected
1018845003,00100007,23-02-2016 13:46,Disconnected
1018846791,00100007,23-02-2016 13:46,Connected
1018865383,00100007,23-02-2016 13:51,Disconnected
1018867239,00100007,23-02-2016 13:52,Connected
1018888075,00100007,23-02-2016 13:57,Disconnected
1018890159,00100007,23-02-2016 13:57,Connected
1018914447,00100007,23-02-2016 14:02,Disconnected
1018916775,00100007,23-02-2016 14:03,Connected
1018941015,00100007,23-02-2016 14:08,Disconnected
1018943083,00100007,23-02-2016 14:08,Connected
1018968143,00100007,23-02-2016 14:13,Disconnected
1018970387,00100007,23-02-2016 14:14,Connected
1018994443,00100007,23-02-2016 14:19,Disconnected
1018996651,00100007,23-02-2016 14:19,Connected
1019022135,00100007,23-02-2016 14:24,Disconnected
1019024391,00100007,23-02-2016 14:25,Connected
1019049583,00100007,23-02-2016 14:30,Disconnected
1019051795,00100007,23-02-2016 14:30,Connected
1019077563,00100007,23-02-2016 14:35,Disconnected
1019079827,00100007,23-02-2016 14:36,Connected
1019123291,00100007,23-02-2016 14:46,Disconnected
1019125195,00100007,23-02-2016 14:46,Connected
1019144571,00100007,23-02-2016 14:51,Disconnected
1019146455,00100007,23-02-2016 14:52,Connected
1019167919,00100007,23-02-2016 14:57,Disconnected
1019170087,00100007,23-02-2016 14:57,Connected
1019196251,00100007,23-02-2016 15:02,Disconnected
1019198667,00100007,23-02-2016 15:03,Connected
1019225275,00100007,23-02-2016 15:08,Disconnected
1019227511,00100007,23-02-2016 15:08,Connected
1019253991,00100007,23-02-2016 15:13,Disconnected
1019256379,00100007,23-02-2016 15:14,Connected
1019282235,00100007,23-02-2016 15:19,Disconnected
1019284523,00100007,23-02-2016 15:19,Connected
1019311043,00100007,23-02-2016 15:24,Disconnected
1019313415,00100007,23-02-2016 15:25,Connected
1019339271,00100007,23-02-2016 15:30,Disconnected
1019341571,00100007,23-02-2016 15:30,Connected
1019368203,00100007,23-02-2016 15:35,Disconnected
1019370679,00100007,23-02-2016 15:36,Connected
1019395995,00100007,23-02-2016 15:41,Disconnected
1019397695,00100007,23-02-2016 15:41,Connected
1019418775,00100007,23-02-2016 15:46,Disconnected
1019420479,00100007,23-02-2016 15:47,Connected
1019440555,00100007,23-02-2016 15:52,Disconnected
1019442599,00100007,23-02-2016 15:52,Connected
1019464651,00100007,23-02-2016 15:57,Disconnected
1019466883,00100007,23-02-2016 15:58,Connected
1019492787,00100007,23-02-2016 16:03,Disconnected
1019495115,00100007,23-02-2016 16:03,Connected
1019519903,00100007,23-02-2016 16:08,Disconnected
1019522043,00100007,23-02-2016 16:09,Connected
1019547535,00100007,23-02-2016 16:14,Disconnected
1027225127,00100007,25-02-2016 13:55,Connected
1027249511,00100007,25-02-2016 14:00,Disconnected
1034015007,00100007,27-02-2016 08:14,Connected
1034033311,00100007,27-02-2016 08:19,Disconnected
1034034907,00100007,27-02-2016 08:20,Connected
1034053883,00100007,27-02-2016 08:25,Disconnected
1034055567,00100007,27-02-2016 08:25,Connected
1034072867,00100007,27-02-2016 08:30,Disconnected
1034074459,00100007,27-02-2016 08:31,Connected
1034093523,00100007,27-02-2016 08:36,Disconnected
1034095159,00100007,27-02-2016 08:36,Connected
1034126767,00100007,27-02-2016 08:46,Disconnected
1034128167,00100007,27-02-2016 08:46,Connected
1034142295,00100007,27-02-2016 08:51,Disconnected
1037882779,00100007,28-02-2016 07:41,Connected
1037897243,00100007,28-02-2016 07:46,Disconnected
1037898511,00100007,28-02-2016 07:47,Connected
1037912747,00100007,28-02-2016 07:52,Disconnected
1037913959,00100007,28-02-2016 07:52,Connected
1037929311,00100007,28-02-2016 07:57,Disconnected
1037930819,00100007,28-02-2016 07:58,Connected
1037949395,00100007,28-02-2016 08:03,Disconnected
1037951043,00100007,28-02-2016 08:03,Connected
1037969487,00100007,28-02-2016 08:08,Disconnected
1037971055,00100007,28-02-2016 08:09,Connected
1037990575,00100007,28-02-2016 08:14,Disconnected
1041729307,00100007,29-02-2016 07:38,Connected
1041751127,00100007,29-02-2016 07:46,Disconnected
1041752335,00100007,29-02-2016 07:46,Connected
1041765595,00100007,29-02-2016 07:51,Disconnected
1041766927,00100007,29-02-2016 07:52,Connected
1041781335,00100007,29-02-2016 07:57,Disconnected
1041782835,00100007,29-02-2016 07:57,Connected
1041800143,00100007,29-02-2016 08:02,Disconnected
1041801739,00100007,29-02-2016 08:03,Connected
1041818991,00100007,29-02-2016 08:08,Disconnected
1041820555,00100007,29-02-2016 08:08,Connected
1041838523,00100007,29-02-2016 08:13,Disconnected
1041840103,00100007,29-02-2016 08:14,Connected
1041857799,00100007,29-02-2016 08:19,Disconnected
1041859307,00100007,29-02-2016 08:19,Connected
1041877579,00100007,29-02-2016 08:25,Disconnected
1041879163,00100007,29-02-2016 08:25,Connected
1041896743,00100007,29-02-2016 08:30,Disconnected
1041898339,00100007,29-02-2016 08:30,Connected
1041916947,00100007,29-02-2016 08:35,Disconnected
1041918675,00100007,29-02-2016 08:36,Connected
1041950555,00100007,29-02-2016 08:46,Disconnected
1041951795,00100007,29-02-2016 08:46,Connected
1041965815,00100007,29-02-2016 08:51,Disconnected
1041967159,00100007,29-02-2016 08:52,Connected
1041982483,00100007,29-02-2016 08:57,Disconnected
1041983939,00100007,29-02-2016 08:57,Connected
1042002427,00100007,29-02-2016 09:02,Disconnected
1042004067,00100007,29-02-2016 09:03,Connected
1042022311,00100007,29-02-2016 09:08,Disconnected
1042023939,00100007,29-02-2016 09:08,Connected
1042042383,00100007,29-02-2016 09:14,Disconnected
1042044087,00100007,29-02-2016 09:14,Connected
1042062107,00100007,29-02-2016 09:19,Disconnected
1042063623,00100007,29-02-2016 09:19,Connected
1042082083,00100007,29-02-2016 09:25,Disconnected
1042083643,00100007,29-02-2016 09:25,Connected
1042100951,00100007,29-02-2016 09:30,Disconnected
1042102355,00100007,29-02-2016 09:31,Connected
1042120259,00100007,29-02-2016 09:36,Disconnected
1042121843,00100007,29-02-2016 09:36,Connected
1042151039,00100007,29-02-2016 09:46,Disconnected
1042152267,00100007,29-02-2016 09:46,Connected
1042165703,00100007,29-02-2016 09:51,Disconnected
1042166951,00100007,29-02-2016 09:52,Connected
1042181659,00100007,29-02-2016 09:57,Disconnected
1042183151,00100007,29-02-2016 09:57,Connected
1042200111,00100007,29-02-2016 10:02,Disconnected
1042201715,00100007,29-02-2016 10:03,Connected
1042218251,00100007,29-02-2016 10:08,Disconnected
1042262643,00100007,29-02-2016 10:21,Connected
1042279415,00100007,29-02-2016 10:27,Disconnected
1042281019,00100007,29-02-2016 10:27,Connected
1042296347,00100007,29-02-2016 10:32,Disconnected
1042297947,00100007,29-02-2016 10:32,Connected
1042314291,00100007,29-02-2016 10:38,Disconnected
1042315843,00100007,29-02-2016 10:38,Connected
1042336447,00100007,29-02-2016 10:46,Disconnected
1042337639,00100007,29-02-2016 10:46,Connected
1042349679,00100007,29-02-2016 10:51,Disconnected
1042350899,00100007,29-02-2016 10:52,Connected
1042364455,00100007,29-02-2016 10:57,Disconnected
1042365711,00100007,29-02-2016 10:57,Connected
1042381363,00100007,29-02-2016 11:02,Disconnected
1042382799,00100007,29-02-2016 11:03,Connected
1042398759,00100007,29-02-2016 11:08,Disconnected
1042400191,00100007,29-02-2016 11:08,Connected
1042415891,00100007,29-02-2016 11:13,Disconnected
1042417259,00100007,29-02-2016 11:14,Connected
1042432815,00100007,29-02-2016 11:19,Disconnected
1042434207,00100007,29-02-2016 11:19,Connected
1042450203,00100007,29-02-2016 11:24,Disconnected
1042451595,00100007,29-02-2016 11:25,Connected
1042467319,00100007,29-02-2016 11:30,Disconnected
1042468651,00100007,29-02-2016 11:30,Connected
1042484847,00100007,29-02-2016 11:35,Disconnected
1042486335,00100007,29-02-2016 11:36,Connected
1042514371,00100007,29-02-2016 11:46,Disconnected
1042515419,00100007,29-02-2016 11:46,Connected
1042528115,00100007,29-02-2016 11:51,Disconnected
1042529227,00100007,29-02-2016 11:52,Connected
1042543171,00100007,29-02-2016 11:57,Disconnected
1042544487,00100007,29-02-2016 11:57,Connected
1042560439,00100007,29-02-2016 12:02,Disconnected
1042561915,00100007,29-02-2016 12:03,Connected
1042577983,00100007,29-02-2016 12:08,Disconnected
1042579219,00100007,29-02-2016 12:08,Connected
1042595619,00100007,29-02-2016 12:14,Disconnected
1048707047,00100007,02-03-2016 02:39,Connected
1048724835,00100007,02-03-2016 02:47,Disconnected
1048736311,00100007,02-03-2016 02:53,Connected
1048748175,00100007,02-03-2016 02:58,Disconnected
1048749335,00100007,02-03-2016 02:58,Connected
1048763183,00100007,02-03-2016 03:04,Disconnected
1048764311,00100007,02-03-2016 03:04,Connected
1048777279,00100007,02-03-2016 03:09,Disconnected
1053196707,00100007,03-03-2016 06:29,Connected
1053212839,00100007,03-03-2016 06:34,Disconnected
1053214211,00100007,03-03-2016 06:34,Connected
1053229827,00100007,03-03-2016 06:39,Disconnected
1053231059,00100007,03-03-2016 06:40,Connected
1053246815,00100007,03-03-2016 06:46,Disconnected
1053247891,00100007,03-03-2016 06:46,Connected
1053260555,00100007,03-03-2016 06:51,Disconnected
1053261855,00100007,03-03-2016 06:52,Connected
1053275499,00100007,03-03-2016 06:57,Disconnected
1053276863,00100007,03-03-2016 06:57,Connected
1053293287,00100007,03-03-2016 07:02,Disconnected
1053294727,00100007,03-03-2016 07:03,Connected
1053311131,00100007,03-03-2016 07:08,Disconnected
1053312599,00100007,03-03-2016 07:08,Connected
1053329463,00100007,03-03-2016 07:13,Disconnected
1053330839,00100007,03-03-2016 07:14,Connected
1053347495,00100007,03-03-2016 07:19,Disconnected
1053348863,00100007,03-03-2016 07:19,Connected
1053366143,00100007,03-03-2016 07:24,Disconnected
1053367615,00100007,03-03-2016 07:25,Connected
1053384707,00100007,03-03-2016 07:30,Disconnected
1053386219,00100007,03-03-2016 07:30,Connected
1053404003,00100007,03-03-2016 07:35,Disconnected
1053405539,00100007,03-03-2016 07:36,Connected
1053436615,00100007,03-03-2016 07:46,Disconnected
1053437939,00100007,03-03-2016 07:46,Connected
1053452175,00100007,03-03-2016 07:52,Disconnected
1053453491,00100007,03-03-2016 07:52,Connected
1053469055,00100007,03-03-2016 07:57,Disconnected
1053470591,00100007,03-03-2016 07:58,Connected
1053488675,00100007,03-03-2016 08:03,Disconnected
1053490283,00100007,03-03-2016 08:03,Connected
1053508407,00100007,03-03-2016 08:08,Disconnected
1053509831,00100007,03-03-2016 08:09,Connected
1053528011,00100007,03-03-2016 08:14,Disconnected
1053529663,00100007,03-03-2016 08:14,Connected
1053548047,00100007,03-03-2016 08:19,Disconnected
1053549527,00100007,03-03-2016 08:20,Connected
1053568383,00100007,03-03-2016 08:25,Disconnected
1053569939,00100007,03-03-2016 08:25,Connected
1053590127,00100007,03-03-2016 08:31,Connected
1053590123,00100007,03-03-2016 08:31,Disconnected
1053609031,00100007,03-03-2016 08:36,Disconnected
1053610579,00100007,03-03-2016 08:36,Connected
1053642179,00100007,03-03-2016 08:46,Disconnected
1053643531,00100007,03-03-2016 08:46,Connected
1053658091,00100007,03-03-2016 08:51,Disconnected
1053659463,00100007,03-03-2016 08:52,Connected
1053674967,00100007,03-03-2016 08:57,Disconnected
1053676539,00100007,03-03-2016 08:58,Connected
1053695279,00100007,03-03-2016 09:03,Disconnected
1053696959,00100007,03-03-2016 09:03,Connected
1053715227,00100007,03-03-2016 09:08,Disconnected
1053716775,00100007,03-03-2016 09:09,Connected
1053735527,00100007,03-03-2016 09:14,Disconnected
1053737275,00100007,03-03-2016 09:14,Connected
1053755527,00100007,03-03-2016 09:19,Disconnected
1053757151,00100007,03-03-2016 09:20,Connected
1053775791,00100007,03-03-2016 09:25,Disconnected
1053777427,00100007,03-03-2016 09:25,Connected
1053795071,00100007,03-03-2016 09:30,Disconnected
1053796639,00100007,03-03-2016 09:30,Connected
1053815627,00100007,03-03-2016 09:35,Disconnected
1053817255,00100007,03-03-2016 09:36,Connected
1053848739,00100007,03-03-2016 09:46,Disconnected
1053849987,00100007,03-03-2016 09:46,Connected
1053864247,00100007,03-03-2016 09:51,Disconnected
1053865639,00100007,03-03-2016 09:52,Connected
1053881195,00100007,03-03-2016 09:57,Disconnected
1053882755,00100007,03-03-2016 09:57,Connected
1053900603,00100007,03-03-2016 10:02,Disconnected
