Sequence id,Meter,Date in meter,Connection Status
1053534135,001034B4,03-03-2016 08:15,Connected
1053552003,001034B4,03-03-2016 08:20,Disconnected
1053553631,001034B4,03-03-2016 08:21,Connected
1053572883,001034B4,03-03-2016 08:26,Disconnected
1053574631,001034B4,03-03-2016 08:26,Connected
1053592627,001034B4,03-03-2016 08:31,Disconnected
1053594451,001034B4,03-03-2016 08:32,Connected
1053613431,001034B4,03-03-2016 08:37,Disconnected
1053615203,001034B4,03-03-2016 08:37,Connected
1053641107,001034B4,03-03-2016 08:46,Disconnected
1053642451,001034B4,03-03-2016 08:46,Connected
1053657183,001034B4,03-03-2016 08:51,Disconnected
1053658775,001034B4,03-03-2016 08:52,Connected
1053674007,001034B4,03-03-2016 08:57,Disconnected
1053675583,001034B4,03-03-2016 08:57,Connected
1053694043,001034B4,03-03-2016 09:02,Disconnected
1053695767,001034B4,03-03-2016 09:03,Connected
1053714391,001034B4,03-03-2016 09:08,Disconnected
1053715887,001034B4,03-03-2016 09:08,Connected
1053734743,001034B4,03-03-2016 09:13,Disconnected
1053736375,001034B4,03-03-2016 09:14,Connected
1053754703,001034B4,03-03-2016 09:19,Disconnected
1053756275,001034B4,03-03-2016 09:19,Connected
1053775151,001034B4,03-03-2016 09:24,Disconnected
1053776763,001034B4,03-03-2016 09:25,Connected
1053795003,001034B4,03-03-2016 09:30,Disconnected
1053796555,001034B4,03-03-2016 09:30,Connected
1053815475,001034B4,03-03-2016 09:35,Disconnected
1053817083,001034B4,03-03-2016 09:36,Connected
1053848251,001034B4,03-03-2016 09:46,Disconnected
1053849483,001034B4,03-03-2016 09:46,Connected
1053863663,001034B4,03-03-2016 09:51,Disconnected
1053865075,001034B4,03-03-2016 09:52,Connected
1053880387,001034B4,03-03-2016 09:57,Disconnected
1053881899,001034B4,03-03-2016 09:57,Connected
1053899755,001034B4,03-03-2016 10:02,Disconnected
1053901471,001034B4,03-03-2016 10:03,Connected
1053919467,001034B4,03-03-2016 10:08,Disconnected
1053920987,001034B4,03-03-2016 10:08,Connected
1053938999,001034B4,03-03-2016 10:13,Disconnected
1053940711,001034B4,03-03-2016 10:14,Connected
